type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,058416,友達元大1B購02,TW22Z0584161,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058417,超豐元大19購01,TW22Z0584179,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058418,超豐元大1A購01,TW22Z0584187,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058419,超豐元大1B購01,TW22Z0584195,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05841P,臺股指元大24售15,TW22Z05841P1,2022/05/19,上市,,RWICPE
上市認購(售)權證,058422,全新元大19購01,TW22Z0584229,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058423,全新元大19購02,TW22Z0584237,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058424,強茂元大19購02,TW22Z0584245,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058425,大榮元大1B購01,TW22Z0584252,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058426,國泰金元大1B購01,TW22Z0584260,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058428,晶豪科元大19購02,TW22Z0584286,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05842P,聯發科群益1B售18,TW22Z05842P9,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058431,聯詠元大1A購01,TW22Z0584310,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058432,文曄元大1A購01,TW22Z0584328,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058434,景碩元大19購03,TW22Z0584344,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058436,群創元大1B購02,TW22Z0584369,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058437,世芯元大1B購01,TW22Z0584377,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058438,臻鼎元大1B購01,TW22Z0584385,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058439,臻鼎元大1B購02,TW22Z0584393,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05843P,景碩群益1B售04,TW22Z05843P7,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058440,天鈺元大1A購01,TW22Z0584401,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058441,祥碩元大1B購01,TW22Z0584419,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058442,崇越元大19購01,TW22Z0584427,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058443,崇越元大1B購01,TW22Z0584435,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05844P,台灣50永豐1B售07,TW22Z05844P5,2022/05/20,上市,,RWBCPE
上市認購(售)權證,058450,愛普元大1B購01,TW22Z0584500,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058451,晶心科元大1B購01,TW22Z0584518,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058452,台虹元大1B購01,TW22Z0584526,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058454,美利達元大19購01,TW22Z0584542,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058455,美利達元大1B購01,TW22Z0584559,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058456,茂順元大1B購01,TW22Z0584567,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058457,臺股指元大1B購06,TW22Z0584575,2022/01/04,上市,,RWICCE
上市認購(售)權證,058458,臺股指元大1B購07,TW22Z0584583,2022/01/04,上市,,RWICCE
上市認購(售)權證,058459,臺股指元大1B購08,TW22Z0584591,2022/01/04,上市,,RWICCE
上市認購(售)權證,05845P,聯電國泰21售06,TW22Z05845P2,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058460,臺股指元大1B購09,TW22Z0584609,2022/01/04,上市,,RWICCE
上市認購(售)權證,058461,臺股指元大1B購10,TW22Z0584617,2022/01/04,上市,,RWICCE
上市認購(售)權證,058463,儒鴻元富1A購01,TW22Z0584633,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058464,和大元富1A購01,TW22Z0584641,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058465,士紙元富1A購01,TW22Z0584658,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05846P,群創國泰21售02,TW22Z05846P0,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058473,聯發科元富21購07,TW22Z0584732,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058474,聯發科元富21購08,TW22Z0584740,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058475,聯發科元富21購09,TW22Z0584757,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058476,聯發科元富21購10,TW22Z0584765,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058477,聯發科元富21購11,TW22Z0584773,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05847P,AES元富1B售05,TW22Z05847P8,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058483,景碩元富1A購01,TW22Z0584831,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058484,景碩元富1A購02,TW22Z0584849,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058488,臻鼎元富1A購01,TW22Z0584880,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058489,乙盛元富1A購01,TW22Z0584898,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05848P,南電元富1B售01,TW22Z05848P6,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058491,同欣電元富1A購01,TW22Z0584914,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058493,百和元富1A購01,TW22Z0584930,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058496,群光麥證19購01,TW22Z0584963,2022/01/04,上市,,RWSCCE
上市認購(售)權證,058497,文曄麥證1B購01,TW22Z0584971,2022/01/04,上市,,RWSCCE
上市認購(售)權證,058498,大聯大麥證1A購01,TW22Z0584989,2022/01/04,上市,,RWSCCE
上市認購(售)權證,058499,T50反1富邦1B購01,TW22Z0584997,2022/01/04,上市,,RWBCCA
上市認購(售)權證,05849P,長榮麥證1C售04,TW22Z05849P4,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058500,元石油富邦19購01,TW22Z0585002,2022/01/04,上市,,RWBCCA
上市認購(售)權證,058505,上銀富邦19購01,TW22Z0585051,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058506,裕隆富邦19購01,TW22Z0585069,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058509,鴻海富邦19購03,TW22Z0585093,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05850P,聯詠麥證1B售01,TW22Z05850P2,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058510,台積電富邦1A購01,TW22Z0585101,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058511,台積電富邦1A購02,TW22Z0585119,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058513,旺宏富邦19購01,TW22Z0585135,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058514,英業達富邦19購01,TW22Z0585143,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058515,矽統富邦1B購01,TW22Z0585150,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058516,微星富邦1A購01,TW22Z0585168,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058517,群光富邦19購01,TW22Z0585176,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058518,南亞科富邦19購01,TW22Z0585184,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058519,友達富邦19購02,TW22Z0585192,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05851P,台灣50富邦1B售03,TW22Z05851P0,2022/05/20,上市,,RWBCPE
上市認購(售)權證,058520,京元電富邦19購01,TW22Z0585200,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058521,中工富邦19購01,TW22Z0585218,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058522,長榮富邦21購01,TW22Z0585226,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058523,裕民富邦19購01,TW22Z0585234,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058526,貿聯富邦19購01,TW22Z0585267,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058527,TPK富邦1A購01,TW22Z0585275,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058528,神達富邦19購01,TW22Z0585283,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058529,日月光富邦1A購01,TW22Z0585291,2022/01/04,上市,,RWSCCA
上市認購(售)權證,05852P,大成鋼凱基1C售01,TW22Z05852P8,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058532,矽格富邦19購01,TW22Z0585325,2022/01/04,上市,,RWSCCA
上市認購(售)權證,058537,大立光中信19購04,TW22Z0585374,2022/01/05,上市,,RWSCCE
上市認購(售)權證,058538,大立光中信1A購03,TW22Z0585382,2022/01/05,上市,,RWSCCE
上市認購(售)權證,058539,日月光中信19購01,TW22Z0585390,2022/01/05,上市,,RWSCCE
上市認購(售)權證,05853P,偉詮電凱基1B售03,TW22Z05853P6,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058541,東鹼國泰19購01,TW22Z0585416,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058542,勝一國泰19購01,TW22Z0585424,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058543,新光金國泰19購01,TW22Z0585432,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058544,晶豪科國泰19購01,TW22Z0585440,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058545,日電貿國泰19購01,TW22Z0585457,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058546,TPK國泰19購01,TW22Z0585465,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058547,帆宣國泰19購01,TW22Z0585473,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058548,富鼎國泰19購01,TW22Z0585481,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05854P,長榮航凱基1B售19,TW22Z05854P4,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058551,強茂富邦19購01,TW22Z0585515,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058557,勝一群益19購01,TW22Z0585572,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05855P,新唐凱基1B售06,TW22Z05855P1,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058562,台積電群益19購02,TW22Z0585622,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058563,大毅群益1A購01,TW22Z0585630,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058567,慧洋群益1A購01,TW22Z0585671,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058568,慧洋群益1B購01,TW22Z0585689,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05856P,晶心科凱基1B售02,TW22Z05856P9,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058572,智易群益19購01,TW22Z0585721,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058573,臻鼎群益1A購01,TW22Z0585739,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058574,臻鼎群益1B購01,TW22Z0585747,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058576,界霖群益19購01,TW22Z0585762,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05857P,力積電凱基1B售06,TW22Z05857P7,2022/05/20,上市,,RWSCPE
上市認購(售)權證,05858P,世紀鋼凱基1B售04,TW22Z05858P5,2022/05/20,上市,,RWSCPE
上市認購(售)權證,05859P,臺股指凱基23售06,TW22Z05859P3,2022/05/20,上市,,RWICPE
上市認購(售)權證,058601,臻鼎國票19購01,TW22Z0586018,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058609,聯電麥證19購03,TW22Z0586091,2022/01/05,上市,,RWSCCE
上市認購(售)權證,05860P,臺股指凱基24售09,TW22Z05860P1,2022/05/20,上市,,RWICPE
上市認購(售)權證,058611,台積電麥證1C購02,TW22Z0586117,2022/01/05,上市,,RWSCCE
上市認購(售)權證,058615,富邦金康和21購01,TW22Z0586158,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058616,國泰金康和21購01,TW22Z0586166,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058617,開發金康和21購01,TW22Z0586174,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05861P,臺股指凱基24售10,TW22Z05861P9,2022/05/20,上市,,RWICPE
上市認購(售)權證,058620,儒鴻統一19購01,TW22Z0586208,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058623,勝一統一1C購01,TW22Z0586232,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058626,長榮航統一21購01,TW22Z0586265,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058629,牧德統一1B購01,TW22Z0586299,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05862P,台灣50國票21售01,TW22Z05862P7,2022/05/20,上市,,RWBCPE
上市認購(售)權證,058630,智易統一1B購03,TW22Z0586307,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058631,泰鼎統一1B購02,TW22Z0586315,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058632,臻鼎統一19購01,TW22Z0586323,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058634,帆宣統一1A購01,TW22Z0586349,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058635,帆宣統一1B購01,TW22Z0586356,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058636,帆宣統一1C購01,TW22Z0586364,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058637,長華統一19購01,TW22Z0586372,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058638,長華統一19購02,TW22Z0586380,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05863P,台灣50國票22售02,TW22Z05863P5,2022/05/20,上市,,RWBCPE
上市認購(售)權證,058642,國喬凱基1A購02,TW22Z0586422,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058643,和大凱基19購01,TW22Z0586430,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058645,長興凱基19購01,TW22Z0586455,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058649,華邦電凱基1A購02,TW22Z0586497,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05864P,T50正2國票1C售03,TW22Z05864P3,2022/05/20,上市,,RWBCPE
上市認購(售)權證,058650,順德凱基19購01,TW22Z0586505,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058653,超豐凱基19購01,TW22Z0586539,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058655,國產凱基19購01,TW22Z0586554,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058658,新光金凱基1A購01,TW22Z0586588,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058659,聯詠凱基19購01,TW22Z0586596,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05865P,智邦國票1C售02,TW22Z05865P0,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058660,文曄凱基1B購01,TW22Z0586604,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058661,群創凱基21購01,TW22Z0586612,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058663,智易凱基19購01,TW22Z0586638,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058664,貿聯凱基19購01,TW22Z0586646,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058667,臻鼎凱基1B購01,TW22Z0586679,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058668,天鈺凱基19購02,TW22Z0586687,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058669,乙盛凱基19購01,TW22Z0586695,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05866P,富邦金國票1B售03,TW22Z05866P8,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058671,崇越凱基1B購01,TW22Z0586711,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058672,帆宣凱基1B購02,TW22Z0586729,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058673,盛群凱基19購01,TW22Z0586737,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058674,聯茂凱基19購01,TW22Z0586745,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058675,晶碩凱基19購01,TW22Z0586752,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058678,達方凱基19購01,TW22Z0586786,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058679,美利達凱基1B購01,TW22Z0586794,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05867P,富采國票1C售04,TW22Z05867P6,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058680,儒鴻元大1A購03,TW22Z0586802,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058681,中砂元大19購02,TW22Z0586810,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058685,勝一元大19購01,TW22Z0586851,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058686,正隆元大1A購01,TW22Z0586869,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058687,正隆元大1B購01,TW22Z0586877,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05868P,天鈺國票1C售01,TW22Z05868P4,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058691,國巨元大19購03,TW22Z0586919,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058693,台積電元大19購07,TW22Z0586935,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058698,漢唐元大19購01,TW22Z0586984,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058699,可成元大19購01,TW22Z0586992,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05869P,台表科國票1C售04,TW22Z05869P2,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058700,冠德元大1B購01,TW22Z0587008,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058703,文曄元大19購01,TW22Z0587032,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058708,新日興元大1B購01,TW22Z0587081,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05870P,安集國票1C售02,TW22Z05870P0,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058711,聯鈞元大1B購01,TW22Z0587115,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058713,茂林元大19購01,TW22Z0587131,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058714,茂林元大1B購01,TW22Z0587149,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058715,榮科元大19購01,TW22Z0587156,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058716,榮科元大1B購01,TW22Z0587164,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058718,申豐元大19購01,TW22Z0587180,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058719,申豐元大1B購01,TW22Z0587198,2022/01/05,上市,,RWSCCA
上市認購(售)權證,05871P,東哥國票1B售02,TW22Z05871P8,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058720,安普新元大1A購01,TW22Z0587206,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058721,安普新元大1B購01,TW22Z0587214,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058722,長華元大19購01,TW22Z0587222,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058723,百和元大19購01,TW22Z0587230,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058724,百和元大1B購01,TW22Z0587248,2022/01/05,上市,,RWSCCA
上市認購(售)權證,058729,華航中信19購01,TW22Z0587297,2022/01/06,上市,,RWSCCE
上市認購(售)權證,05872P,T50正2元大25售03,TW22Z05872P6,2022/05/20,上市,,RWBCPE
上市認購(售)權證,05873P,長榮航元大23售02,TW22Z05873P4,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058743,華邦電國泰19購01,TW22Z0587438,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058744,南亞科國泰19購01,TW22Z0587446,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058745,華航國泰19購01,TW22Z0587453,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058746,華航國泰19購02,TW22Z0587461,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058747,信邦國泰19購01,TW22Z0587479,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058748,建漢國泰19購01,TW22Z0587487,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058749,達興國泰19購01,TW22Z0587495,2022/01/06,上市,,RWSCCA
上市認購(售)權證,05874P,富邦金元大21售03,TW22Z05874P2,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058750,中磊國泰19購01,TW22Z0587503,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058751,穎崴國泰19購01,TW22Z0587511,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058752,愛普國泰19購01,TW22Z0587529,2022/01/06,上市,,RWSCCA
上市認購(售)權證,05875P,新唐元大1B售03,TW22Z05875P9,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058760,光罩群益1A購01,TW22Z0587602,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058764,華航群益19購01,TW22Z0587644,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058765,華航群益1A購01,TW22Z0587651,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058766,華航群益1B購01,TW22Z0587669,2022/01/06,上市,,RWSCCA
上市認購(售)權證,05876P,和碩元大1B售02,TW22Z05876P7,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058770,通嘉群益19購01,TW22Z0587701,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058777,元金2X統一21購01,TW22Z0587776,2022/01/06,上市,,RWBCCA
上市認購(售)權證,058778,中環統一21購01,TW22Z0587784,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058779,中環統一21購02,TW22Z0587792,2022/01/06,上市,,RWSCCA
上市認購(售)權證,05877P,AES元大1B售04,TW22Z05877P5,2022/05/20,上市,,RWSCPE
上市認購(售)權證,058785,達興統一1A購01,TW22Z0587859,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058786,達興統一1B購01,TW22Z0587867,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058787,達興統一1B購02,TW22Z0587875,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058788,界霖統一1B購01,TW22Z0587883,2022/01/06,上市,,RWSCCA
上市認購(售)權證,058789,界霖統一1B購02,TW22Z0587891,2022/01/06,上市,,RWSCCA
